Winner,title_fight,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_attempted_strikes,B_avg_BODY_landed_strikes,B_avg_CLINCH_attempted_strikes,B_avg_CLINCH_landed_strikes,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_attempted_strikes,B_avg_GROUND_landed_strikes,B_avg_HEAD_attempted_strikes,B_avg_HEAD_landed_strikes,B_avg_KD,B_avg_kicks_attempted,B_avg_kicks_landed,B_avg_guard_passed,B_avg_Reversals,B_avg_significant_strikes_attempted,B_avg_Significant_Strikes_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,FALSE,3,0,6,0,10,6.285714286,20,12,69,21.85714286,33,19.57142857,102.1428571,38.42857143,0.714285714,9.857142857,8.714285714,3.285714286,0.285714286,122,53.42857143,0.431428571,1.428571429,7.857142857,3.714285714,0.545714286,158.1428571,84,6,1,17,707.2857143,1,0,2,2,1,1,0,6,167.64,167.64,155,0,1,0,6.421052632,4,6.684210526,4.526315789,71.42105263,15.21052632,15.21052632,8.736842105,78.57894737,17.26315789,0.210526316,8.315789474,7.210526316,2.157894737,0.052631579,93.31578947,28.47368421,0.344736842,0.684210526,7.526315789,2.842105263,0.374736842,127.1052632,58.36842105,4,8,53,781.8421053,0,0,3,3,1,4,0,11,170.18,177.8,155,27,32,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,3,0,16.33333333,9.666666667,6.333333333,6.333333333,74.66666667,35,13,10,70.66666667,35.66666667,0.333333333,7,6,1.333333333,0.666666667,94,51.33333333,0.513333333,0.333333333,2.333333333,1.333333333,0.5,104,60.66666667,3,0,7,665,0,0,0,1,1,1,0,3,177.8,180.34,155,1,0,0,7.8,4.8,9,6.4,28.4,12.2,10,5.2,29,11.2,0.4,10.6,7.8,1,0,47.4,23.8,0.52,0,3.8,2,0.736,67,42.2,2,2,12,672.2,0,1,0,0,2,0,0,3,177.8,180.34,155,27,35,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,14.75,12,11.5,8.75,58.5,27.5,19.5,9,68,27.5,0,6.75,5.75,1.75,0,89.5,45.25,0.53,0.5,2.75,2,0.5625,119.5,72.25,2,1,11,824.75,0,0,0,2,0,1,0,3,180.34,187.96,170,0,2,0,17,10,9.428571429,6.142857143,76.42857143,24.28571429,5,4.142857143,67.85714286,20,0.571428571,6,4.571428571,0.571428571,0.285714286,90.85714286,34.57142857,0.421428571,0.142857143,1.714285714,0.714285714,0.257142857,100.5714286,42.14285714,2,2,16,634.7142857,0,0,1,1,3,0,0,5,172.72,182.88,155,29,29,0,1,0,0,0,0,0,0,1
Blue,FALSE,3,0,1,0,2,1.5,2,1.5,18.5,6,18,12.5,34.5,17,0,2,1.5,0,0,38.5,20,0.47,0.5,4,1.5,0.3,47.5,28.5,1,1,3,263.5,0,0,0,0,1,0,0,1,187.96,193.04,205,3,0,0,10.625,8,13.375,9.5,66.25,24,2.75,1.75,57.125,16.25,0.125,14.625,11,1.125,0,82.375,35.25,0.46375,0,5.25,2.25,0.2025,109,61,4,4,19,654.25,0,0,1,2,1,0,0,4,193.04,193.04,205,33,32,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,3,0,0,16.6,11.8,11.4,8.6,71.4,25.2,18,10.2,80.6,28.8,0.4,3.6,3.4,0.6,0.4,100.8,44,0.452,0.2,1,0.6,0.15,133.2,75,2,3,13,733.2,0,0,0,1,1,0,0,2,187.96,190.5,170,1,0,0,17,6,0,0,91,20,2,1,68,10,0,8,5,1,0,93,21,0.22,1,1,0,0,99,26,0,1,3,900,0,0,0,0,0,0,0,0,182.88,187.96,170,30,29,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,4,3,6,4,16,7,0,0,13,5,0,5,3,0,0,22,11,0.5,0,2,0,0,23,12,0,1,1,159,0,0,0,0,0,0,0,0,175.26,175.26,145,2,0,0,10.5,9.5,18.375,12.25,56.75,18.375,5.125,3.125,65.75,21,0.125,4,3.25,0.75,0,80.25,33.75,0.44625,1.25,1.75,0.375,0.0925,112.125,63.125,3,3,18,599.25,0,0,0,3,1,1,0,5,180.34,177.8,145,30,27,0,1,0,0,0,0,1,0,0
Red,FALSE,5,1,0,0,7.833333333,4.666666667,2.333333333,1.333333333,40.33333333,16.66666667,9.833333333,5.666666667,40.66666667,16.16666667,0.333333333,4,2.833333333,1.833333333,0,52.5,23.66666667,0.448333333,0.333333333,2.833333333,2.166666667,0.508333333,73.16666667,42,3,2,12,582,1,0,0,2,0,2,0,4,170.18,172.72,145,0,2,0,9,2.5,1,1,82,29,11,7,73.5,27,0.5,11.5,7.5,3,0,94,37,0.47,0,2.5,2,0.4,104.5,46.5,2,0,4,483.5,0,0,0,1,1,0,0,2,175.26,187.96,155,27,26,0,1,0,0,0,0,0,1,0
Red,FALSE,3,0,2,0,3.5,2.5,5,2.5,29,7,13,7,39,10,0,4.5,4,2.5,0.5,47,16.5,0.39,1,3,2.5,0.83,63.5,31,2,0,4,579.5,0,0,0,1,0,1,0,2,182.88,190.5,185,0,3,0,2.333333333,1.333333333,3,2,18,8.666666667,15.66666667,11.66666667,31.33333333,18,0,3,3,3.333333333,0,36.66666667,22.33333333,0.74,1,2,1.333333333,0.833333333,45,29.33333333,3,0,5,463.3333333,0,0,0,1,0,2,0,3,180.34,182.88,170,29,25,0,0,0,1,0,0,0,0,1
Blue,FALSE,3,0,1,0,27.5,17.5,21.25,13.25,124.5,44.5,8,4.75,96.25,24.75,0,30,20.25,2.25,0,153.75,62.5,0.4,0,7.25,1.75,0.245,192.25,97.75,1,3,12,900,0,0,0,1,0,0,0,1,165.1,162.56,125,0,1,0,9.857142857,5.142857143,7.714285714,4.714285714,97.28571429,27.71428571,10.28571429,4.857142857,97,25.28571429,0.285714286,8.428571429,6.857142857,1.285714286,0.142857143,115.2857143,37.28571429,0.311428571,0.285714286,3.142857143,1.857142857,0.41,137.2857143,57,2,3,15,605.2857143,0,0,1,1,1,1,0,4,167.64,172.72,135,30,35,0,1,0,0,0,0,1,0,0
Red,FALSE,3,2,0,0,1,0.5,4.5,1.5,24,8.5,1.5,0.5,20,3.5,0,9,6.5,1,1.5,30,10.5,0.35,1.5,1,0.5,0.25,65,43,0,2,5,662,0,0,0,0,0,0,0,0,172.72,167.64,155,1,0,0,13.75,9.25,9.75,6.25,137,48.75,2.25,2,124.75,41.5,0,10.5,6.25,2.5,0.25,149,57,0.39,0,7.75,2.25,0.4525,169.5,74.75,3,1,12,900,1,0,0,3,0,0,0,3,180.34,177.8,155,32,27,0,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,0,3.75,1.5,4.25,2.75,56.75,12,1.25,0.25,50.75,7.5,0,7.75,6,0,0,62.25,15,0.375,0,1.5,0.75,0.415,63.75,16,1,3,7,415.5,0,0,0,1,0,0,0,1,162.56,162.56,125,1,0,0,14,6,12,6,102,41,0,0,100,41,0,0,0,0,0,114,47,0.41,0,1,0,0,122,54,0,1,3,900,0,0,0,0,0,0,0,0,162.56,162.56,125,30,34,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,14.66666667,12.66666667,15,13.33333333,61.66666667,33.66666667,3.333333333,2,49.66666667,21.66666667,0,15.66666667,14.66666667,1.333333333,0,80,49,0.52,0.666666667,4.333333333,0.666666667,0.106666667,90.66666667,58.66666667,1,2,7,615,0,0,1,0,0,0,0,1,190.5,190.5,185,1,0,0,1.5,1,1,1,8.5,2.5,4.5,4,11,5.5,0,1.5,1,3.5,1.5,14,7.5,0.53,0.5,1,0.5,0.5,44.5,35,1,1,4,545.5,0,0,0,0,0,1,0,1,187.96,195.58,185,33,31,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,3,2.333333333,17,13,10.66666667,5,1.666666667,1,22.66666667,14,0.333333333,3.666666667,2.666666667,0,0,29.33333333,19,0.53,0.666666667,0.333333333,0,0,47.66666667,36.66666667,1,2,5,269.3333333,0,0,0,0,1,0,0,1,190.5,195.58,205,2,0,0,11,10,9,7.333333333,32.66666667,17.66666667,2.333333333,1.666666667,32,15.66666667,0.333333333,1,1,0.333333333,0,44,26.66666667,0.64,0,1.666666667,0.333333333,0.333333333,53.66666667,34.66666667,1,2,4,261.3333333,0,0,0,0,1,0,0,1,190.5,187.96,205,22,33,0,1,0,0,0,0,1,0,0
Red,FALSE,5,0,2,0,7.588235294,4.823529412,9.294117647,5.529411765,52.82352941,14.76470588,9.352941176,5.705882353,58,16.58823529,0.176470588,5.882352941,4.588235294,1.647058824,0.176470588,71.47058824,26,0.334705882,1.823529412,2.941176471,1.352941176,0.492352941,89,41.70588235,7,4,39,614.5294118,0,0,0,5,2,6,0,13,172.72,180.34,155,0,3,0,13.38461538,9.615384615,4.461538462,2.692307692,69.76923077,33.69230769,6.769230769,4.384615385,53.46153846,19.15384615,0.461538462,14.15384615,12,1.230769231,0.076923077,81,40.76923077,0.475384615,0.384615385,1.538461538,0.846153846,0.319230769,89.30769231,47.92307692,4,3,25,506.6153846,0,0,0,3,3,4,0,10,185.42,185.42,155,30,31,0,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,0,10.33333333,6.083333333,9.25,6,145.5,49.5,5.166666667,2.916666667,146.6666667,49.83333333,0.166666667,2.916666667,2.5,0.916666667,0.083333333,159.9166667,58.41666667,0.373333333,1,3.916666667,1.333333333,0.35,179.5,75.25,4,5,30,704.9166667,0,0,3,1,1,1,1,7,177.8,177.8,155,1,0,0,15.77777778,9.222222222,1.888888889,1.333333333,91.66666667,35.77777778,2.777777778,1.555555556,62.66666667,15.88888889,0.777777778,17.88888889,13.55555556,0.222222222,0,96.33333333,38.66666667,0.463333333,0.111111111,0.666666667,0.444444444,0.222222222,97.33333333,39.33333333,4,2,20,556.4444444,0,1,1,1,4,0,0,7,180.34,190.5,155,32,28,0,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,0,8,5,3,3,78,30,0,0,61,19,0,12,9,0,0,81,33,0.4,1,0,0,0,100,46,0,1,3,641,0,0,0,0,0,0,0,0,177.8,177.8,155,1,0,0,20.93333333,14.73333333,15.4,9.533333333,80.6,24.33333333,13.46666667,8.4,82.8,22.46666667,0.333333333,5.733333333,5.066666667,1.333333333,0.333333333,109.4666667,42.26666667,0.402,0.866666667,4.466666667,2.333333333,0.564666667,135,66.53333333,6,6,39,731.9333333,0,0,2,4,2,1,0,9,175.26,180.34,170,25,29,0,1,0,0,0,0,0,1,0
Blue,FALSE,3,0,1,0,4.666666667,3,9.333333333,5.333333333,79.33333333,26.33333333,1.333333333,1,81.33333333,26.66666667,0.333333333,4,3,0.333333333,0,90,32.66666667,0.343333333,1.666666667,0,0,0,99,40.33333333,1,1,7,639.6666667,0,0,0,1,1,0,0,2,177.8,182.88,155,0,1,0,7.2,5.4,6.6,5,48.6,17.4,5.2,4.2,45.4,15.6,0.2,7.8,5.6,0.4,0,60.4,26.6,0.488,0,6.8,1.4,0.118,67.2,33,1,2,9,437,0,0,1,1,1,0,0,3,172.72,177.8,155,28,32,0,1,0,0,0,0,0,1,0
Red,FALSE,3,1,0,0,22,10,11.5,9,131,31.5,12,3,127,29,0,5.5,4.5,3.5,0,154.5,43.5,0.27,0,8.5,6,0.82,168.5,53.5,1,1,6,900,0,0,1,0,0,0,0,1,165.1,165.1,125,1,0,0,29.33333333,17.16666667,6.833333333,4.166666667,98.83333333,38.16666667,10.33333333,5.833333333,80.5,27.33333333,1,6.166666667,3.666666667,0,0,116,48.16666667,0.426666667,0.333333333,0.333333333,0.333333333,0.166666667,129.1666667,60.16666667,4,2,13,549.1666667,0,0,0,1,3,0,0,4,160.02,170.18,135,28,24,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,8,8,0,0,24,14,6,6,22,12,1,0,0,0,0,30,20,0.66,0,0,0,0,30,20,1,0,1,88,0,0,0,0,1,0,0,1,182.88,180.34,155,0,2,0,2.666666667,2.666666667,4.333333333,1.333333333,48.33333333,18,1.333333333,1,47.66666667,14.33333333,0.666666667,3.666666667,3.333333333,0.333333333,0,54,20.33333333,0.41,0.333333333,0,0,0,55.66666667,22,2,1,5,280.3333333,0,0,0,0,1,1,0,2,182.88,182.88,145,25,25,0,0,0,1,0,0,0,1,0
Red,FALSE,3,5,0,0,19.8,10.6,12,8.2,100,26.8,9,5.2,96.8,25.6,0,4.4,4,0.8,0,121,40.2,0.38,0.4,6.6,1.8,0.214,169.2,82.4,0,5,13,739.8,0,0,0,0,0,0,0,0,182.88,187.96,155,1,0,0,4.714285714,3.380952381,5.047619048,3.380952381,52.42857143,13.0952381,8.619047619,5.142857143,60.23809524,17.19047619,0.095238095,1.142857143,1.047619048,2.80952381,0.047619048,66.0952381,21.61904762,0.351904762,0.761904762,6.047619048,3.380952381,0.538571429,95.23809524,47.47619048,3,8,52,696.0952381,0,0,3,5,1,4,0,13,177.8,180.34,155,30,30,0,1,0,0,0,0,0,1,0
Blue,FALSE,3,1,0,0,17,9,41,26,202,53,0,0,206,50,0,20,20,0,0,243,79,0.32,0,5,0,0,265,100,0,1,3,900,0,0,0,0,0,0,0,0,175.26,167.64,135,1,0,0,34,25.5,24.5,20,129.5,65,3.5,3.5,118.5,58,0,5,5,0,0,157.5,88.5,0.535,1.5,4,1,0.33,206.5,135.5,1,1,6,900,0,0,0,1,0,0,0,1,180.34,185.42,135,31,28,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,22,17,37,25,39,11,13,10,57,23,0,10,6,2,0,89,46,0.51,3,5,3,0.6,177,132,1,0,3,900,0,0,0,1,0,0,0,1,170.18,180.34,135,0,1,0,19,13.25,5.25,2.25,104,40.75,2.75,1.25,89.75,28.25,1,3.25,2.75,0,0,112,44.25,0.4175,0,0,0,0,117.5,49,2,1,8,576.75,0,0,1,1,1,0,0,3,167.64,170.18,135,24,31,0,1,0,0,0,0,1,0,0
Red,FALSE,5,3,0,0,7.545454545,6.5,11.77272727,8.863636364,56.59090909,23.04545455,9.863636364,7.090909091,68,30.09090909,0.272727273,2.681818182,2.409090909,1.954545455,0.045454545,78.22727273,39,0.566818182,0.545454545,2.045454545,1.181818182,0.373636364,116.8181818,76.18181818,3,10,65,828.6818182,11,0,0,1,6,4,1,12,175.26,177.8,155,0,1,0,21,12.93333333,9.066666667,6,128.4666667,42.6,17.8,11.93333333,121.8666667,38.8,0.133333333,12.46666667,8.8,1.4,0.133333333,155.3333333,60.53333333,0.418666667,0.4,8.733333333,3.066666667,0.294666667,181.2,84.53333333,5,5,55,1084.6,7,0,0,7,2,1,0,10,167.64,172.72,145,35,32,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,19.33333333,16.33333333,20,16,52,14.66666667,17,14.66666667,61,21.33333333,0,8.666666667,7.666666667,4.666666667,0.333333333,89,45.33333333,0.503333333,0,7,2.666666667,0.423333333,137.3333333,90,1,1,9,866.3333333,0,0,1,0,1,0,0,2,165.1,165.1,125,0,2,0,6,4.5,6,4.5,28.5,11.5,35.5,28,59.5,36,0,4.5,3.5,9,0,70,44,0.655,0,6.5,4,0.63,93,62.5,2,0,4,591.5,0,0,0,1,1,0,0,2,170.18,167.64,125,25,22,0,1,0,0,0,0,0,1,0
Blue,FALSE,3,1,0,0,10,6,3,0,124,28,15,11,131,32,0,1,1,1,0,142,39,0.27,2,8,1,0.12,155,51,0,1,3,900,0,0,0,0,0,0,0,0,175.26,195.58,170,2,0,0,21.5,14,6.5,5,87.5,36.5,5.5,4,64,18,0,14,13.5,0.5,0,99.5,45.5,0.47,0,1.5,0.5,0.5,102.5,48.5,0,2,6,900,0,0,0,0,0,0,0,0,177.8,182.88,155,21,28,0,1,0,0,0,0,0,1,0
Blue,FALSE,3,1,0,0,4,1,4,2,47,12,3,3,45,12,0,5,4,2,0,54,17,0.31,1,10,2,0.2,55,18,0,1,2,599,0,0,0,0,0,0,0,0,170.18,175.26,135,1,0,0,4,4,18,7,14,3,2,2,28,6,0,2,2,0,0,34,12,0.35,2,9,1,0.11,60,33,0,1,3,900,0,0,0,0,0,0,0,0,170.18,170.18,135,30,28,0,1,0,0,0,0,1,0,0
Red,TRUE,5,0,2,0,11.11764706,8.117647059,6.294117647,4.352941176,41.94117647,20.47058824,10.05882353,6.117647059,37.88235294,16.23529412,0.705882353,9.294117647,6.588235294,2.352941176,0.117647059,58.29411765,30.94117647,0.541176471,0.470588235,1.294117647,0.823529412,0.361764706,70.23529412,42.47058824,8,4,44,730.8235294,4,0,1,6,5,1,0,13,185.42,187.96,185,0,7,0,3.428571429,2.285714286,5,3,39.28571429,12.85714286,15.42857143,9.428571429,53.42857143,20.42857143,0.428571429,2.857142857,2.571428571,2.571428571,0,59.71428571,25.28571429,0.462857143,1,3.142857143,2.142857143,0.801428571,81.85714286,43.85714286,7,0,14,481.7142857,2,0,0,2,3,2,0,7,187.96,198.12,185,36,30,0,0,0,1,0,0,1,0,0
Red,TRUE,5,0,3,0,11,7,16.33333333,9.666666667,95.33333333,33.66666667,7.333333333,5.666666667,83.33333333,26.66666667,0,24.66666667,15.33333333,1.666666667,0.666666667,119,49,0.45,1,2.333333333,1,0.553333333,196,114,3,0,9,900,0,0,1,2,0,0,0,3,167.64,172.72,125,0,3,0,6,5.333333333,12.66666667,10.33333333,12.33333333,3.333333333,8.333333333,6.666666667,23.66666667,11.33333333,0.333333333,3.666666667,3.666666667,2,0,33.33333333,20.33333333,0.576666667,1.333333333,3,2.333333333,0.583333333,80.33333333,65.33333333,3,0,5,337.6666667,3,0,0,0,1,2,0,3,170.18,172.72,135,29,27,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,0.5,0.5,0,0,3,0.5,5.5,3,7.5,3,0.5,0.5,0,0,0,8.5,3.5,0.215,0,0.5,0,0,9,4,1,1,2,50,0,0,0,0,1,0,0,1,187.96,193.04,205,0,1,0,11.33333333,8.333333333,8.666666667,8,45,21,8,6,41,18.33333333,0.333333333,9.333333333,8.333333333,0.333333333,1,61.66666667,35,0.553333333,0,3.666666667,1.333333333,0.303333333,84,54,1,2,7,700,1,0,0,0,0,0,1,1,182.88,200.66,185,30,29,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,3,3,14,10,46,13,26,20,81,38,0,2,2,3,1,86,43,0.5,1,0,0,0,130,83,1,0,2,599,0,0,0,0,0,1,0,1,170.18,177.8,135,1,0,0,31.75,16.5,7.25,3.5,155.5,55,1.25,0.25,120,33.75,0.25,12.25,8.5,0,0,164,58.75,0.3225,0,0.25,0.25,0.25,170.5,63.75,3,1,10,691.75,0,0,1,2,0,0,0,3,162.56,180.34,135,27,29,0,1,0,0,0,0,0,1,0
Red,FALSE,3,0,2,0,14.66666667,11.11111111,3.777777778,3.333333333,80.33333333,40.44444444,6.222222222,4.444444444,68.33333333,31,0.111111111,7.333333333,6.111111111,1.555555556,0.888888889,90.33333333,48.22222222,0.527777778,1.333333333,0.222222222,0.222222222,0.222222222,106.7777778,63,2,4,23,717.3333333,0,0,2,1,0,2,0,5,177.8,185.42,145,1,0,0,14.11111111,9,6.111111111,3.666666667,70.44444444,28,19.22222222,12.33333333,77.22222222,31.66666667,0.222222222,4.444444444,3.333333333,1,0.222222222,95.77777778,44,0.497777778,0.666666667,4.222222222,1.444444444,0.371111111,117.1111111,63.11111111,4,3,26,809,3,0,0,2,0,4,0,6,167.64,170.18,135,26,35,0,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,0,13.5,10.25,7.5,6.25,54.25,19.5,8.25,5.5,52.25,17.25,0,4.25,3.75,2,0,70,31.25,0.4625,1.5,4,3,0.8075,93,50.75,2,1,11,789.75,0,0,1,1,0,1,0,3,187.96,198.12,185,0,1,0,8.2,6.2,10.8,7,26.8,12.6,8.8,5.2,34.6,15.2,0,3.6,3.4,1.6,0,46.4,24.8,0.556,0.6,2.8,0.6,0.432,77.2,49.8,1,3,10,482.2,0,0,0,0,0,2,0,2,177.8,187.96,170,31,30,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,7,4,8,7,16,5,0,0,12,3,0,5,5,4,0,24,12,0.5,1,12,1,0.08,45,31,0,1,3,900,0,0,0,0,0,0,0,0,175.26,175.26,185,2,0,0,12.2,8.7,11.1,7.3,105.7,39.6,0.1,0,86.8,23.9,0,17.9,14.3,0.1,0.1,116.9,46.9,0.429,0.3,1.4,0,0,128.6,57,4,4,26,709.1,0,0,2,2,0,1,1,6,187.96,193.04,185,26,27,0,1,0,0,0,0,1,0,0
Red,FALSE,5,0,3,0,8.5,6.277777778,4.555555556,3.833333333,50.77777778,19,12.88888889,8,50.72222222,18.33333333,0.444444444,9,6.222222222,0.444444444,0.388888889,68.22222222,30.83333333,0.468333333,0.5,2.777777778,1.388888889,0.378888889,88.11111111,49.61111111,3,8,45,687.8333333,0,0,1,4,4,0,1,10,172.72,180.34,145,0,5,0,7.833333333,5.333333333,2.5,1.833333333,64.83333333,27.66666667,9.5,6.333333333,60.5,25.16666667,0.666666667,8.5,5.333333333,0.833333333,0,76.83333333,35.83333333,0.461666667,0.166666667,1.166666667,1,0.666666667,85.33333333,42.83333333,5,1,13,539.3333333,0,0,0,1,4,0,0,5,172.72,177.8,145,28,30,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,2,0,6.5,3,10,6.5,45.5,16,8,6,53.5,22.5,0,3.5,3,1,0,63.5,28.5,0.465,0.5,3,1.5,0.7,87.5,49,2,0,4,543.5,0,0,0,1,0,1,0,2,182.88,190.5,170,0,3,0,7.666666667,6.666666667,11,6.666666667,62.66666667,26,4.333333333,2,62.33333333,20.66666667,0.333333333,8,7.333333333,3,0.333333333,78,34.66666667,0.48,0.333333333,3.333333333,1.666666667,0.5,102.3333333,52.33333333,3,0,7,648.6666667,1,0,2,0,0,1,0,3,175.26,180.34,185,28,22,0,1,0,0,0,0,0,1,0
Red,FALSE,3,1,0,0,5.8,4.8,4.8,4.2,58.6,24.4,6.2,5.2,57.6,23.6,0.2,6.2,5.4,1.4,0.4,69.6,33.8,0.49,0,1.4,0.6,0.232,114.2,74,2,2,13,744.8,0,0,1,1,1,0,0,3,185.42,193.04,170,1,0,0,9.25,4.25,1.5,1,39,13.75,2.25,1,32.5,10.75,0.5,1,0.75,1.25,0,42.75,15.75,0.4125,0.25,1,0.75,0.1875,59,27,3,1,8,471.5,1,0,1,1,0,1,0,3,185.42,198.12,185,28,29,0,1,0,0,0,0,0,1,0
Red,FALSE,3,1,0,0,3.5,1.5,8,5.5,46.5,16.5,10.5,7.5,54.5,22,0,7,6,3,0,65,29.5,0.445,0.5,6.5,3,0.415,123.5,82,1,1,6,900,0,0,0,1,0,0,0,1,172.72,175.26,155,1,0,0,8.4,6.6,4.2,3.8,51,16,12.2,7,43.2,12.2,0.2,15.8,8,0.4,0.2,67.4,26.8,0.428,1,4.4,1.2,0.248,85.6,44.4,4,1,13,713.8,1,0,0,1,2,1,0,4,172.72,180.34,145,30,32,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,1,0,2,2,13,4,0,0,13,5,0,1,1,1,0,15,6,0.4,1,3,1,0.33,15,6,1,0,1,112,0,0,0,0,0,1,0,1,190.5,195.58,185,0,3,0,11,8,9,6.333333333,115.3333333,41.66666667,9.333333333,7,114,40,1,8.666666667,7,1.666666667,0,133.6666667,55,0.426666667,0,1.666666667,1,0.553333333,144.3333333,65.33333333,3,0,8,777.6666667,0,0,0,1,1,0,1,3,187.96,195.58,205,26,27,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,13,8,23,11,26,5,4,2,36,9,0,4,1,0,0,53,18,0.33,1,6,4,0.66,73,35,0,1,3,900,0,0,0,0,0,0,0,0,177.8,180.34,135,2,0,0,15.25,12.25,8.25,6.75,50,18.25,26,17.5,66,27.75,0.75,3,2.5,2.75,0.25,84.25,42.5,0.545,0,2,1.25,0.415,111.75,65.75,2,2,9,500.25,0,0,0,0,2,0,0,2,177.8,180.34,135,26,31,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,18,17,0,0,224,69,1,0,195,45,0,12,7,0,0,225,69,0.3,0,1,0,0,225,69,0,1,3,900,0,0,0,0,0,0,0,0,190.5,198.12,185,1,0,0,12,8.5,15.5,15.5,82,39.5,0.5,0,50.5,16,0,35.5,30.5,0.5,0,98,55,0.555,0,14.5,1,0.08,140,91.5,1,1,5,720,0,0,1,0,0,0,0,1,182.88,185.42,185,22,31,0,1,0,0,0,0,1,0,0
Blue,FALSE,5,2,0,0,5.0625,3.6875,6.875,5,30.75,13.25,10.75,6.875,37.625,16.5625,0.5,5.6875,4.875,1.25,0.1875,48.375,25.125,0.521875,0.8125,2.3125,1.6875,0.496875,59.5,35.3125,4,6,34,546.875,1,0,0,4,4,2,0,10,182.88,187.96,185,2,0,0,6.5,4.375,6,3.5,37.5,17.125,13.25,8.75,45.125,20.625,0.25,5.125,4.375,1.125,0,56.75,29.375,0.5525,0.125,3.5,1.375,0.185,91.625,59.75,4,3,14,408.625,0,0,0,2,3,0,0,5,187.96,190.5,185,35,32,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,2,0,14,11.5,1,0,51,14.5,26,19,61.5,20,0,2.5,2,4,0,78,33.5,0.485,0,3.5,2,0.55,150.5,98.5,2,0,6,900,0,0,0,2,0,0,0,2,187.96,190.5,265,0,3,0,4,3,8,5.75,6.25,2.5,10.75,8.5,19,11.75,0,2,2,2.25,0,25,16.75,0.7025,0,1.75,1.75,1,56.25,46,3,1,8,441.75,0,0,0,0,3,0,0,3,193.04,205.74,265,27,36,0,1,0,0,0,0,1,0,0
